Locus_Tag	Gene_Name	Product_Description	Strain_Name	Accession	GO_Term	Namespace	GO_Evidence_Code	Evidence_Ontology_ECO_Code	Evidence_Ontology_Term	Similar_To_Binds_To	PMID
PALES_44941	PALES_44941	Serine/threonine protein kinase	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00220	PMID:24451626
PALES_44941	PALES_44941	Serine/threonine protein kinase	Pseudomonas aeruginosa LESB58 	GO:0006468	protein phosphorylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00220	PMID:24451626
PALES_44981	PALES_44981	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0015074	DNA integration	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF13683	PMID:24451626
PALES_44981	PALES_44981	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0003676	nucleic acid binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF53098	PMID:24451626
PALES_44991	PALES_44991	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01527	PMID:24451626
PALES_44991	PALES_44991	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0004803	transposase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01527	PMID:24451626
PALES_44991	PALES_44991	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0006313	transposition, DNA-mediated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01527	PMID:24451626
PALES_45121	oruR	transcriptional regulator OruR	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00032	PMID:24451626
PALES_45121	oruR	transcriptional regulator OruR	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00032	PMID:24451626
PALES_45121	oruR	transcriptional regulator OruR	Pseudomonas aeruginosa LESB58 	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF12833	PMID:24451626
PALES_45121	oruR	transcriptional regulator OruR	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PALES_45121	oruR	transcriptional regulator OruR	Pseudomonas aeruginosa LESB58 	GO:0006593	ornithine catabolic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0831	PMID:9401045
PALES_45141	PALES_45141	putative hydrolase	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00412	PMID:24451626
PALES_45151	PALES_45151	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50977	PMID:24451626
PALES_45191	PALES_45191	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0005506	iron ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:2.60.130.10	PMID:24451626
PALES_45191	PALES_45191	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:2.60.130.10	PMID:24451626
PALES_45191	PALES_45191	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:2.60.130.10	PMID:24451626
PALES_45201	PALES_45201	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF08774	PMID:24451626
PALES_45221	PALES_45221	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50943	PMID:24451626
PALES_45221	PALES_45221	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF47413	PMID:24451626
PALES_45261	PALES_45261	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00126	PMID:24451626
PALES_45261	PALES_45261	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00126	PMID:24451626
PALES_45271	PALES_45271	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_45271	PALES_45271	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_45291	PALES_45291	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.640.10	PMID:24451626
PALES_45301	PALES_45301	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.20.20.70	PMID:24451626
PALES_45301	PALES_45301	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016740	transferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF05853	PMID:24451626
PALES_45301	PALES_45301	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0019475	L-lysine catabolic process to acetate	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF05853	PMID:24451626
PALES_45311	PALES_45311	putative major facilitator superfamily (MFS) transporter	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07690	PMID:24451626
PALES_45311	PALES_45311	putative major facilitator superfamily (MFS) transporter	Pseudomonas aeruginosa LESB58 	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07690	PMID:24451626
PALES_45321	PALES_45321	putative haloacid dehalogenase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd02588	PMID:24451626
PALES_45321	PALES_45321	putative haloacid dehalogenase	Pseudomonas aeruginosa LESB58 	GO:0019120	hydrolase activity, acting on acid halide bonds, in C-halide compounds	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd02588	PMID:24451626
PALES_45321	PALES_45321	putative haloacid dehalogenase	Pseudomonas aeruginosa LESB58 	GO:0016787	hydrolase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01493	PMID:24451626
PALES_45331	PALES_45331	manganese transport protein MntH	Pseudomonas aeruginosa LESB58 	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00447	PMID:24451626
PALES_45331	PALES_45331	manganese transport protein MntH	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00447	PMID:24451626
PALES_45331	PALES_45331	manganese transport protein MntH	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00447	PMID:24451626
PALES_45341	PALES_45341	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0006950	response to stress	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF08327	PMID:24451626
PALES_45351	ampDh3	AmpDh3	Pseudomonas aeruginosa LESB58 	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF55846	PMID:24451626
PALES_45351	ampDh3	AmpDh3	Pseudomonas aeruginosa LESB58 	GO:0009253	peptidoglycan catabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF55846	PMID:24451626
PALES_45351	ampDh3	AmpDh3	Pseudomonas aeruginosa LESB58 	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0807	PMID:23510438
PALES_45351	ampDh3	AmpDh3	Pseudomonas aeruginosa LESB58 	GO:0009276	Gram-negative-bacterium-type cell wall	cellular_component	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0807	PMID:23510438
PALES_45351	ampDh3	AmpDh3	Pseudomonas aeruginosa LESB58 	GO:0033252	regulation of beta-lactamase activity	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0807	PMID:23510438
PALES_45381	PALES_45381	putative oxidoreductase	Pseudomonas aeruginosa LESB58 	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF000097	PMID:24451626
PALES_45381	PALES_45381	putative oxidoreductase	Pseudomonas aeruginosa LESB58 	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF000097	PMID:24451626
PALES_45431	PALES_45431	putative helicase	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00176	PMID:24451626
PALES_45451	PALES_45451	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00392	PMID:24451626
PALES_45451	PALES_45451	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00392	PMID:24451626
PALES_45461	prpB	2-methylisocitrate lyase	Pseudomonas aeruginosa LESB58 	GO:0019629	propionate catabolic process, 2-methylcitrate cycle	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02317	PMID:24451626
PALES_45461	prpB	2-methylisocitrate lyase	Pseudomonas aeruginosa LESB58 	GO:0046421	methylisocitrate lyase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02317	PMID:24451626
PALES_45461	prpB	2-methylisocitrate lyase	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF51621	PMID:24451626
PALES_45461	prpB	2-methylisocitrate lyase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00161	PMID:24451626
PALES_45471	prpC	methylcitrate synthase	Pseudomonas aeruginosa LESB58 	GO:0005737	cytoplasm	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01800	PMID:24451626
PALES_45471	prpC	methylcitrate synthase	Pseudomonas aeruginosa LESB58 	GO:0046912	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01800	PMID:24451626
PALES_45471	prpC	methylcitrate synthase	Pseudomonas aeruginosa LESB58 	GO:0036440	citrate synthase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0795	PMID:7626013
PALES_45471	prpC	methylcitrate synthase	Pseudomonas aeruginosa LESB58 	GO:0045239	tricarboxylic acid cycle enzyme complex	cellular_component	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0795	PMID:7626013
PALES_45471	prpC	methylcitrate synthase	Pseudomonas aeruginosa LESB58 	GO:0006099	tricarboxylic acid cycle	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0795	PMID:7626013
PALES_45481	PALES_45481	aconitate hydratase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.30.499.10	PMID:24451626
PALES_45481	PALES_45481	aconitate hydratase	Pseudomonas aeruginosa LESB58 	GO:0019679	propionate metabolic process, methylcitrate cycle	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02333	PMID:24451626
PALES_45491	PALES_45491	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016853	isomerase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02334	PMID:24451626
PALES_45491	PALES_45491	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0019629	propionate catabolic process, 2-methylcitrate cycle	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02334	PMID:24451626
PALES_45501	prpD	2-methylcitrate dehydratase	Pseudomonas aeruginosa LESB58 	GO:0016829	lyase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF103378	PMID:24451626
PALES_45501	prpD	2-methylcitrate dehydratase	Pseudomonas aeruginosa LESB58 	GO:0019629	propionate catabolic process, 2-methylcitrate cycle	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02330	PMID:24451626
PALES_45501	prpD	2-methylcitrate dehydratase	Pseudomonas aeruginosa LESB58 	GO:0047547	2-methylcitrate dehydratase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02330	PMID:24451626
PALES_45501	prpD	2-methylcitrate dehydratase	Pseudomonas aeruginosa LESB58 	GO:0051537	2 iron, 2 sulfur cluster binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR02330	PMID:24451626
PALES_45511	PALES_45511	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00041	PMID:24451626
PALES_45511	PALES_45511	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00041	PMID:24451626
PALES_45511	PALES_45511	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00041	PMID:24451626
PALES_45511	PALES_45511	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PALES_45521	PALES_45521	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01925	PMID:24451626
PALES_45531	PALES_45531	putative amino acid permease	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00324	PMID:24451626
PALES_45531	PALES_45531	putative amino acid permease	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00324	PMID:24451626
PALES_45531	PALES_45531	putative amino acid permease	Pseudomonas aeruginosa LESB58 	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00324	PMID:24451626
PALES_45531	PALES_45531	putative amino acid permease	Pseudomonas aeruginosa LESB58 	GO:0003333	amino acid transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF006060	PMID:24451626
PALES_45531	PALES_45531	putative amino acid permease	Pseudomonas aeruginosa LESB58 	GO:0015171	amino acid transmembrane transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF006060	PMID:24451626
PALES_45531	PALES_45531	putative amino acid permease	Pseudomonas aeruginosa LESB58 	GO:0006865	amino acid transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00218	PMID:24451626
PALES_45531	PALES_45531	putative amino acid permease	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00218	PMID:24451626
PALES_45561	PALES_45561	putative ATPase	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF13304	PMID:24451626
PALES_45571	PALES_45571	putative transporter	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00893	PMID:24451626
PALES_45581	PALES_45581	putative acyl carrier protein phosphodiesterase	Pseudomonas aeruginosa LESB58 	GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01216	PMID:24451626
PALES_45581	PALES_45581	putative acyl carrier protein phosphodiesterase	Pseudomonas aeruginosa LESB58 	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01216	PMID:24451626
PALES_45591	PALES_45591	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_45591	PALES_45591	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00474	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00474	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00474	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00474	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0005298	proline:sodium symporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd11475	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0006814	sodium ion transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd11475	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0015824	proline transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd11475	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd11475	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0031402	sodium ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd11475	PMID:24451626
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:1903809	L-proline import into cell	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0783	PMID:18833300
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0010133	proline catabolic process to glutamate	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0783	PMID:12270821
PALES_45601	putP	sodium/proline symporter PutP	Pseudomonas aeruginosa LESB58 	GO:0015193	L-proline transmembrane transporter activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0783	PMID:12270821
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:1.20.5.550	PMID:24451626
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00171	PMID:24451626
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00171	PMID:24451626
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF000197	PMID:24451626
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF000197	PMID:24451626
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0006561	proline biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01238	PMID:24451626
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0010133	proline catabolic process to glutamate	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0782	PMID:6819140
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0004657	proline dehydrogenase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0782	PMID:6819140
PALES_45611	putA	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Pseudomonas aeruginosa LESB58 	GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0782	PMID:6819140
PALES_45621	PALES_45621	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0004872	receptor activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07715	PMID:24451626
PALES_45621	PALES_45621	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07715	PMID:24451626
PALES_45621	PALES_45621	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07715	PMID:24451626
PALES_45631	pruR	proline utilization regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01124	PMID:24451626
PALES_45631	pruR	proline utilization regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01124	PMID:24451626
PALES_45631	pruR	proline utilization regulator	Pseudomonas aeruginosa LESB58 	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01124	PMID:24451626
PALES_45631	pruR	proline utilization regulator	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PALES_45631	pruR	proline utilization regulator	Pseudomonas aeruginosa LESB58 	GO:2001158	positive regulation of proline catabolic process to glutamate	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0780	PMID:12270821
PALES_45641	PALES_45641	putative ATP-dependent protease	Pseudomonas aeruginosa LESB58 	GO:0004176	ATP-dependent peptidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01046	PMID:24451626
PALES_45641	PALES_45641	putative ATP-dependent protease	Pseudomonas aeruginosa LESB58 	GO:0004252	serine-type endopeptidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01046	PMID:24451626
PALES_45641	PALES_45641	putative ATP-dependent protease	Pseudomonas aeruginosa LESB58 	GO:0006508	proteolysis	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01046	PMID:24451626
PALES_45641	PALES_45641	putative ATP-dependent protease	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01973	PMID:24451626
PALES_45641	PALES_45641	putative ATP-dependent protease	Pseudomonas aeruginosa LESB58 	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01973	PMID:24451626
